X. Center of Geometry (µm)	Y. Center of Geometry (µm)	Z. Center of Geometry (µm)	Volume. Volume (µm³)	Mean. Intensities #1	SD. Intensities #1	Sphericity
326.7939704	171.4375205	296.7624455	24.99937307	24.80270679	8.590322041	0.643291998
330.3945366	176.2453318	296.8658855	32.14672195	26.74137772	8.795064154	0.663896441
333.312098	183.7825819	296.8939567	28.10549449	30.95742617	9.534408816	0.648268354
327.7592925	180.9568178	298.6676238	27.81123036	29.19944398	8.479516165	0.624727575
329.5029152	184.0963482	300.9025477	33.46764095	29.06076003	7.723284176	0.627713726
327.3889742	172.7232665	305.8125297	17.49236803	25.96448281	7.376859799	0.621262857
331.1674486	175.4607284	307.6693663	27.01344759	29.72402263	8.566333815	0.633292106
333.7063362	175.6001454	315.8784219	28.06625928	21.88785576	8.486349099	0.658348025
330.1056603	172.0766701	319.5285597	28.14472971	26.52362874	8.455761535	0.603004084
327.2850902	179.6671869	319.272059	33.1406808	31.82333423	10.48706522	0.638121527
329.7609499	176.4938851	320.6540673	28.06625928	28.20305749	9.115398147	0.615219252
317.6861606	172.6166308	321.9267392	27.92893601	22.09572634	8.180650972	0.622202201
334.079577	177.7808019	327.1354046	36.14217498	28.27933149	9.151073341	0.661303582
328.5330456	171.4263117	328.3589311	26.66686983	21.93528958	7.205453101	0.646272344
322.7962087	172.5212964	329.2656304	31.42087042	25.36556311	8.347306347	0.6293599
329.3003978	180.8897559	329.800451	32.0420947	24.96940544	6.94768752	0.547539457
320.8556905	182.1306885	329.4390607	29.60297198	22.42240983	8.253813496	0.626609835
324.8821537	177.4977722	329.705412	30.80618533	27.44605647	6.895330443	0.628013439
332.2849473	174.2993194	331.5103065	30.89119497	28.03396363	8.828212423	0.641016986
160.3417137	277.993589	24.70043096	32.82025986	24.78984898	10.73682195	0.655702086
164.1097615	292.0119502	24.89113846	21.25240975	28.22838303	9.159394243	0.639192412
160.5689427	288.5871392	31.23099543	30.02802018	22.79424891	7.453401382	0.636208425
155.9965567	281.1576722	32.69296289	34.88664801	25.25149554	8.575226144	0.647598091
156.5788962	286.4902668	34.20460988	30.43998997	27.94054265	8.893585239	0.644469301
165.8361572	284.3554509	36.11931534	32.95104392	28.7536136	8.715756485	0.656228737
163.7962633	279.6101444	36.68512593	32.55869174	28.64958093	7.246579611	0.636895126
158.5425112	115.4638502	22.17398793	34.14117886	24.18204858	8.376170483	0.624641257
153.0933818	118.5366784	22.32644473	35.73020519	24.87765386	8.414085167	0.645537974
159.0696052	111.0566537	24.63079935	22.226751	21.14620879	8.884066087	0.627581429
164.6063747	111.3202159	25.32140143	21.99133969	19.80845754	7.744106604	0.610525226
153.9598375	122.2399722	25.56374825	31.71513455	24.26462407	8.713551092	0.645076182
165.5942497	122.3107327	26.64374549	33.70959147	27.90919295	8.955584259	0.638549837
164.4565516	107.9154664	29.69884753	16.04066496	22.32432752	8.527954805	0.633713595
159.7641335	114.3060585	29.40656248	23.70461088	28.29975294	9.058539634	0.622917687
159.4628	110.12484	30.14076	30.57077403	31.33510506	10.87826688	0.640800358
164.6559918	117.546337	33.36638904	26.25490005	27.53704682	7.757471526	0.625196587
160.2420193	121.2534391	33.47823572	34.56622706	23.25861641	9.425798952	0.651629161
157.079867	112.8024373	33.61776454	36.76993847	24.94708419	8.462924401	0.652944031
155.631564	116.851856	36.45774	27.79161275	23.99514926	7.342357789	0.633790908
333.4281668	181.4298206	150.0915632	25.76445982	27.54844327	8.213259249	0.63359926
321.6300126	184.3825684	152.1706613	30.11956902	30.34737158	9.441102316	0.631486716
330.2677171	185.6108178	153.4151766	26.62763462	23.6932704	7.627112055	0.597465654
328.8083864	180.3845535	154.5545588	46.12099876	24.59856794	7.473880406	0.6467464
333.327248	171.2238167	157.6433827	26.68648744	29.7015738	9.997023614	0.645237977
322.5414022	183.6622237	158.3659677	33.44802335	21.6849145	7.735493024	0.639202009
323.4090376	176.0662066	159.8033005	23.67845406	26.2260493	9.301138846	0.618408653
318.8945601	174.1892324	161.1074808	34.24580611	24.30703138	8.678084441	0.599172584
334.292204	173.8516047	161.6635735	25.35902923	31.08109377	7.580721933	0.635614418
320.2179739	178.0937026	163.0429719	26.05218475	26.06004344	7.760458987	0.611336929
324.4478661	179.2957401	163.0232371	19.19910001	27.58262601	8.084038763	0.611322868
331.9973262	176.114832	275.5204262	34.99781446	25.9836531	8.014951358	0.663524044
332.3207254	182.4381939	278.7146856	36.41682151	28.53697744	8.10520674	0.628886115
326.9474536	176.3727104	285.5442294	34.86049119	28.73185337	9.431974351	0.638868192
321.8794094	173.2935265	287.2448051	26.73880107	27.46407993	8.703222501	0.627715191
323.3534142	179.7317455	288.4281686	36.02446933	25.47538042	7.994973498	0.637016881
153.1953218	277.9222901	47.11429946	42.73369161	27.94950496	6.698148335	0.60370275
165.3906851	280.0724376	51.58518954	41.77896797	29.03026151	8.18566018	0.650936828
160.1230418	276.1944702	51.99496103	37.25383949	27.15879237	8.687482378	0.647599513
320.3417617	180.6330796	84.13580109	29.88415771	21.57293196	7.834181358	0.638430981
329.7659626	182.1805498	87.68286646	26.78457549	24.676454	7.550694387	0.635528655
319.3501442	181.2297239	88.81656442	36.24026303	24.54608316	8.429173013	0.598133469
324.2267035	185.6728453	90.12038399	36.10293976	26.60591784	9.90365743	0.655093544
333.5132303	177.4263672	91.9214412	22.63218158	16.99100527	7.472684274	0.616778773
329.8232099	184.4322328	95.41469025	24.48931524	24.20477655	8.779378048	0.614453654
332.5970098	174.3837944	96.16907976	32.05517311	24.10486915	9.213467831	0.646668275
332.6046048	180.0705668	96.37875668	16.87768294	24.18372545	7.584480833	0.631021564
186.5675797	32.84759195	66.10975901	31.04159664	27.18350123	8.016284683	0.646749892
327.8096786	173.9139152	232.3024017	24.98629466	32.29365116	9.768739649	0.611146994
326.4631381	186.3631377	233.7291617	26.93497716	26.55999141	8.444920865	0.620699286
325.9511295	170.1145252	234.6878489	15.45213669	32.7087041	7.805219271	0.629916278
323.1957565	174.3735236	234.8360128	27.52350543	31.43695748	9.01285273	0.636704938
322.8064731	185.8446771	235.8356416	28.73325798	27.71085494	8.746268044	0.639089165
329.3878228	184.7989327	236.7018007	25.9475575	26.06879275	6.554605352	0.635262954
320.4302099	178.4933693	237.2540578	35.97869491	24.12159726	7.214447246	0.640262486
324.8058531	177.0950002	240.1791234	31.99632028	18.11620681	6.315353602	0.615636715
332.5489449	186.038267	240.451292	27.99432804	27.53069515	8.409178291	0.655196306
318.2856401	174.7237823	243.0837663	27.41887818	26.85885477	6.339138131	0.626234502
332.9817011	180.2571878	243.4795338	28.72671878	24.34572576	8.179640656	0.661813348
332.1824956	174.4204217	243.7907943	35.05666728	25.12428275	8.739269075	0.653137991
319.3946259	177.3648781	247.0251887	19.57837378	26.43004303	8.616171287	0.635007482
317.8806445	171.9466928	247.6678895	31.71513455	26.92187295	8.767336149	0.64208695
165.5615356	284.2463909	89.97396442	13.96773761	16.85797851	5.28254042	0.533298613
181.0058885	30.64962972	23.20740655	38.94095387	28.57724384	8.791679907	0.648493883
171.1150908	39.68972814	23.37812944	19.14678638	26.26983482	9.175676641	0.633651514
179.5232531	25.64329321	23.74065741	23.30571949	29.23178125	8.444006392	0.641106116
175.9075079	24.05311419	26.03353116	28.1185729	30.59878062	9.197618033	0.612443365
184.2617313	28.73588055	26.49837722	30.49230359	26.98651286	9.373582097	0.649554394
179.867589	28.11052323	29.80433448	24.77050096	23.31729122	8.707651663	0.624411873
172.9407056	23.28489395	30.66755635	27.56274065	27.63720745	9.629065266	0.639246995
177.6157998	23.41319994	30.83407409	21.09546888	26.92525793	8.417750714	0.64223192
185.0586594	28.01666812	32.28337118	32.94450471	28.08513361	9.246988407	0.628295042
176.0192585	38.02418893	127.6835366	42.40019225	23.18127383	7.043790302	0.635030836
186.3014046	25.88053251	129.3849109	30.17188264	27.60729323	7.989744229	0.631027092
180.422455	28.23660789	131.2906468	34.30465894	26.92945247	9.425706541	0.645471465
185.2980859	32.0806708	138.0081412	34.26542372	27.11205999	7.214177242	0.635982114
180.7393425	36.93835763	138.3329682	35.80213643	26.88975609	6.517527327	0.659457007
184.8437888	26.67693483	138.3544427	32.00939869	26.1601414	6.25934216	0.631422693
317.5457189	179.3646823	212.2572522	29.6422072	29.20658658	8.17032616	0.618379576
332.6376024	184.629783	213.4043858	34.4419822	31.68207444	9.014908299	0.617179727
331.5626329	173.930802	214.5955675	39.20906119	25.40411513	9.351880296	0.647240178
331.6751017	181.014563	215.2217452	33.18645523	32.28395472	8.30447313	0.638708981
333.0488256	185.1429583	217.5129661	34.16079647	32.28112655	8.058445354	0.633582071
324.3909799	183.5503498	219.3402283	37.80313254	26.29857209	10.57839258	0.655601091
323.7692204	177.517911	219.725	29.10599255	27.42220149	9.387920707	0.6510182
320.3924612	173.7845563	219.987447	25.70560699	28.21707166	9.366264482	0.61961686
318.003426	170.8024668	223.3266249	24.94705945	29.15018692	8.699990937	0.636850396
324.117811	178.5429474	224.761799	30.06725539	26.46143319	7.589722155	0.640422048
321.2830098	173.7148719	224.8887084	22.71719122	28.15434867	8.13155111	0.658711502
329.6505291	173.9379316	170.6395013	28.41283704	28.14956941	8.327339004	0.637469302
319.8277946	181.5148535	172.0116467	37.09035942	27.77701639	9.469022149	0.641395281
324.693567	181.667375	180.2363185	34.04309082	28.43881893	8.697967677	0.639922985
329.5666095	172.2477182	183.8980135	31.93092825	25.80688219	6.842547954	0.619173414
322.8162204	180.9649124	183.704125	20.29768611	26.82968029	9.178677102	0.622151894
160.8036279	276.3201705	65.20802842	43.02141654	26.82986228	6.289071957	0.62701133
164.2867598	118.7280073	107.4570689	30.65578366	20.93497497	6.654725366	0.632987917
155.8586707	117.9848115	106.8952744	36.92034014	30.82019558	9.980426027	0.66379309
153.2125151	110.5973183	108.9031975	69.71444318	37.07211639	11.11282137	0.618078367
157.2491244	116.1196721	115.6178226	44.05461061	29.56397939	9.749182724	0.632340197
165.4014031	120.7620993	118.6902376	37.84890696	28.57313383	8.921173054	0.647949039
174.2966878	24.74203566	105.6215534	35.756362	28.62568882	9.051748759	0.652592321
181.8191963	25.40334349	106.2637473	30.04109858	26.4569344	8.279489768	0.656397641
183.8992957	29.91559452	108.1090661	34.14117886	25.65876124	7.425453217	0.649158844
176.9409601	33.24092003	108.7346172	28.37360182	27.11621995	7.219636823	0.62089878
174.6588937	23.73198375	111.956017	34.20657089	30.18149672	8.774127733	0.657020715
174.8020083	28.01302162	112.0880972	35.38362743	32.02548397	9.727130431	0.652018004
170.6863598	25.65352073	116.0227123	32.02247709	30.18218641	8.839431708	0.642063093
186.8355985	26.12180783	117.4658011	32.08786912	26.1554645	7.734341582	0.645313732
181.7897763	37.9099607	118.6701298	45.25782396	33.42097543	10.81429237	0.586603831
163.5126623	114.2533701	63.76906526	19.53913856	26.27284775	9.09270274	0.63335812
159.8329348	115.4273538	65.52385625	23.06376898	27.93416486	8.511867615	0.626691181
149.5592368	112.6302667	68.6004409	34.46813901	31.32482841	8.549959427	0.643537527
154.3975885	115.0267638	69.20074801	31.97016347	31.15078835	9.77567514	0.646123286
150.7405236	109.5837642	72.18181098	19.4083545	30.23885661	7.759777898	0.622666773
160.9218356	109.9302875	72.81043467	27.72622072	24.75963087	8.724828719	0.646356257
162.1205495	114.0145792	75.1178015	23.58690522	23.6270454	7.18856953	0.646252473
151.0693827	112.6340229	76.30911215	34.2261885	21.72492601	6.811982721	0.636051074
152.358448	120.8972296	77.44508937	29.34140386	17.11917753	6.271566284	0.435626771
163.1006373	108.6762243	76.67641509	34.31119814	26.03442698	7.775535792	0.64555349
157.486846	107.742574	78.71835631	24.75742256	25.57751276	8.003346752	0.622868224
160.2387453	112.5027409	78.97226279	24.93398104	23.96116054	6.917930918	0.643570304
163.7301595	115.9326904	44.66954652	27.26847651	24.35148484	7.313473291	0.649158656
157.4332325	122.6867742	44.98476646	26.32029208	29.66369235	7.768403702	0.648125921
159.2188919	118.1496418	45.60130992	28.86404204	25.41817969	9.182143392	0.634773054
153.4811061	119.1551222	46.27460741	29.28255103	27.8136211	8.843411962	0.673760541
155.1966463	113.072699	47.02003558	25.18247075	23.94626374	7.605942198	0.618821282
151.6125268	114.4822321	48.83746551	26.45107614	27.83945195	8.590938277	0.627023456
150.3492239	109.4730739	49.04713717	23.9792574	24.79190266	7.932028097	0.65044284
159.3362076	121.1515426	49.21652451	28.94905168	26.39950759	7.864532463	0.651267989
155.7131816	116.7679888	50.32159892	18.14628833	26.46536084	9.549420834	0.637501145
156.2897358	116.5962835	55.64936243	22.62564238	26.8546028	9.05791243	0.643939448
164.6305615	113.1509551	56.7124541	25.21516677	24.06072923	9.077823107	0.640713935
178.9363626	28.93790132	84.53698164	34.19349249	29.20305754	8.405973324	0.646936269
186.7957952	28.53480723	84.99989759	23.88116936	25.64952437	8.064984031	0.613285971
183.9252957	25.24984595	87.29249381	22.71065202	26.84915936	9.737951987	0.649330965
177.4031467	31.08716244	91.91737152	25.80369504	28.47572969	9.208917954	0.625050427
176.4876035	23.32217653	94.79989854	34.93242243	25.83728604	7.849578706	0.638640847
181.0149038	31.29354104	95.08159795	26.77149708	26.1007661	7.293353527	0.618803395
178.0504833	35.57721714	95.58280054	34.03001241	32.61919014	9.326248204	0.652404813
182.1681794	29.99280206	42.11194433	34.88664801	25.98875343	7.877903013	0.633701136
180.5254621	25.35217635	43.5467293	31.74129136	26.76086353	8.62696076	0.62960281
174.7604223	28.17076805	47.00750929	36.59337999	24.36851881	6.575286831	0.648636524
175.9261936	27.91313229	55.86645797	27.92893601	27.55697429	9.773253355	0.655523019
178.7098385	33.81323432	56.00665036	28.46515066	26.31842564	9.359601605	0.636361351
177.801261	38.3771547	57.5604578	31.06775345	24.76427157	8.70536692	0.610135264
182.6329464	30.52429413	57.40115818	33.52649378	29.07039583	10.21334841	0.655972731
177.386685	276.1924263	105.154131	36.64569361	27.70628857	8.907307754	0.648151331
184.7670207	290.3067333	109.9372414	31.29008636	27.6768606	7.393719754	0.62249124
172.7750758	279.9854397	108.8919766	16.74689888	24.17719427	6.643898248	0.333293935
184.1142899	283.2187953	115.4130294	26.48377215	28.74426294	7.453709548	0.614361715
184.6293821	278.1781986	115.6025415	34.46813901	28.35970648	7.131439994	0.6351654
196.9780161	34.30059506	151.2738256	34.12156125	25.21335697	7.444297501	0.639778607
205.80252	37.174	151.38652	30.57077403	26.31423531	7.462234683	0.626547153
197.0705285	28.75965591	151.983215	31.6039681	27.1793201	9.575187168	0.65145328
196.9234518	23.38411653	155.5669158	32.99681834	31.57486403	10.03244663	0.663576261
202.2778596	34.26348164	155.8441771	33.30416088	31.11690738	8.524495753	0.640791496
198.2231792	36.49956321	155.3216783	30.00186336	28.65587015	8.764573037	0.61532798
198.8245664	30.51803512	158.6176691	33.51341538	34.52648581	9.308647692	0.633267957
196.7961714	29.00314518	162.706508	26.88920274	27.31904284	8.455862846	0.653968235
178.4568941	118.2927497	25.91569896	29.62912879	17.28159854	8.004537795	0.417985927
170.5594759	108.9703562	25.54350557	24.65279531	24.46198993	9.064336438	0.652964022
180.4989295	120.0045455	34.70399318	31.64974252	26.5017618	8.720322337	0.645993625
176.7179336	107.656262	35.71912216	39.18290438	27.81808124	8.032408248	0.661985208
182.9971961	283.0629167	23.40485822	28.50438588	22.0220987	7.88826819	0.62280528
175.2546676	280.2044687	23.35410899	23.99887501	29.49111128	8.660796869	0.59309797
178.4881701	283.7087075	23.86304082	16.3414683	25.94659919	8.952427756	0.636112007
180.5338934	278.1966721	26.03321311	27.12461404	28.15064085	9.638549457	0.631175795
172.2191785	289.8372166	27.15271959	29.07983574	21.56026453	7.355808964	0.615707388
185.9074719	280.047167	27.64783797	35.47517628	24.20674609	8.105222536	0.6020496
181.6331061	282.3828628	28.53939731	19.96418676	27.03081497	7.94006811	0.635291165
177.1013913	280.2066908	28.70344281	24.86858901	23.5391552	8.260283946	0.606092273
175.6821222	290.3238458	31.64332388	30.44652917	24.38985422	9.597316842	0.637853764
178.901341	282.3020146	32.72512054	30.43345076	25.67211484	8.653959102	0.634668871
174.1434767	277.0082549	35.02959902	27.96817123	24.93013168	8.45066786	0.656136804
186.1545466	287.3089656	36.05056967	31.3947136	27.75531106	8.907354578	0.637754926
182.1191672	287.5309421	36.34340702	31.29662556	27.96453	8.719041145	0.615877575
185.2916774	278.1499388	42.69124924	36.65223282	24.23295016	7.576805193	0.649884895
185.4946447	278.5795346	50.22168868	22.87413209	22.22724459	8.452729909	0.652443329
176.8619977	289.310517	55.09455393	29.04060052	23.29885735	8.911270102	0.638605043
180.9068611	280.991498	55.80629423	31.1593023	26.56604399	10.48539495	0.645937057
184.615451	277.6986836	55.94591277	25.56174453	29.11824446	6.743521723	0.611016711
207.8962715	27.07184349	64.18006946	35.305157	26.29173318	10.2539412	0.653914175
202.4934863	25.15439127	64.7226586	26.22220403	29.17918493	7.556269708	0.649957239
197.6407061	39.46598289	66.0195317	29.81222648	23.0152221	7.555910849	0.6374061
191.7873041	34.32399965	68.02037161	37.58733884	27.19387539	7.618468078	0.633377376
198.9757644	27.23504132	75.21070812	31.8132226	27.07785122	5.712569645	0.653094602
202.2686892	23.35005893	75.80236022	31.62358571	27.24901521	8.548754544	0.62804535
195.6929697	38.74494162	76.52571553	30.68847968	30.76778319	8.215799614	0.613374269
201.4451307	30.5532296	78.48435592	34.06270843	30.18000428	8.858288096	0.659937866
192.1545764	39.19184602	78.95239143	23.18801384	28.51013533	8.005588929	0.600718169
205.9424648	31.24140332	79.16231639	24.45008002	29.47732581	8.751311937	0.632457687
180.8926503	115.4303636	128.6367748	25.37864684	30.18338874	8.76934423	0.592410424
180.3243207	110.2343272	129.207343	35.45555867	26.05581813	7.664441083	0.639474084
182.4781494	108.4087859	132.850628	22.32483904	22.09428098	7.421417986	0.606449594
177.3668223	277.8501809	85.399621	39.04558111	26.94582371	6.948391839	0.645439836
176.3746211	282.4834596	85.17794428	26.40530171	28.45997936	9.779996542	0.640697556
175.1630458	290.3222995	86.40675828	40.25533367	27.08387419	9.94307882	0.642040874
182.2794531	276.0547109	89.50154297	28.45861146	23.9449026	7.824604982	0.606336141
184.5823132	285.6306881	91.66288508	33.80114031	31.13343347	8.518698507	0.633538248
182.4029749	281.3874703	92.53222728	26.26797845	29.74315171	7.774763305	0.614090345
185.7926892	278.249316	92.56877572	23.966179	31.16569562	8.768839351	0.598731648
178.1151323	277.7449955	93.9066646	37.96007342	26.93571207	7.168371539	0.628831105
178.0711019	289.4676024	93.6582416	26.06526316	19.01232889	6.216605693	0.44241067
178.6220283	283.8495647	98.09365524	24.99937307	25.59093731	7.354402399	0.632283793
180.7538258	279.8103373	99.60834851	32.02901629	30.15711307	8.063008216	0.634554542
202.9571576	23.62814838	20.86576646	32.4802213	24.62414538	9.118877575	0.639336624
192.1231528	31.1596089	21.20385834	26.45107614	26.2026561	8.259973475	0.640100066
198.2187723	31.61812898	21.49005155	33.86653234	27.57503865	8.405070561	0.612351228
196.6834568	26.80131376	22.53680268	26.84342832	21.61519122	7.821631243	0.609548991
197.494882	36.84084864	22.37151823	29.76645206	24.24405428	7.88182114	0.644790168
193.9632144	30.63963305	25.61762655	23.14877862	22.67887736	8.443550796	0.634618945
199.6678309	34.38880804	26.47528592	22.61910318	21.59971759	9.953676456	0.636406676
194.41442	35.85388116	26.32170392	25.86254787	27.60512382	9.140682867	0.634539828
207.4086212	36.98520715	29.73702245	27.96817123	23.66686427	7.554628072	0.641600037
195.8299876	27.33070741	29.97175692	38.03854385	27.74707888	10.56994022	0.625167215
192.3231677	33.16405423	29.8802254	24.71818734	27.0584461	9.363540335	0.646906292
199.1715709	28.34662307	32.79779495	35.49479388	28.15186731	11.26027483	0.647716133
200.7869047	37.09159411	129.6572929	28.00086725	26.41476058	7.062207865	0.623270067
204.8346381	37.29192949	131.1799604	26.05872396	27.11990578	7.590063169	0.570676608
199.8312135	32.79924464	132.3306319	26.86304592	25.47080089	6.497617238	0.64005502
195.1619324	37.04718472	134.2871129	17.02808461	29.81912886	6.484081056	0.623522393
200.411011	39.51188593	135.0366794	29.00790451	24.3549202	7.262930264	0.505265106
202.7867251	34.74247018	134.6322501	21.93248686	28.07185156	8.399336016	0.622744999
192.4876029	28.06309081	134.9294974	30.17188264	26.78240003	8.081455273	0.660247066
207.3198858	30.00839518	136.3022271	27.66736789	28.42398465	6.771776965	0.619522481
208.1101946	25.45454258	136.6229197	29.56373676	28.58124937	8.712913568	0.624872577
194.9956461	31.96558868	136.976893	25.18247075	31.24452154	8.753147863	0.645726556
198.8184499	34.71582693	137.1694368	24.52201125	28.7161754	7.284010465	0.663222068
203.8070745	26.32760577	138.0155625	29.92339293	27.26300675	7.45307326	0.633523019
205.5629592	37.38467687	139.2694354	21.1477825	26.98230665	7.077754807	0.622835152
199.9653628	37.21196799	194.3762684	41.47162543	30.63721233	8.564514678	0.662238325
197.5045174	23.57734902	197.4410042	36.96611456	31.07772764	8.577654925	0.649166314
175.9480668	284.3662678	67.05471113	43.53147437	23.08747009	6.793844505	0.647744423
176.5111783	291.0857957	66.43872302	36.78301688	30.92481815	9.191667854	0.638912909
182.3127191	275.7455151	67.23647826	21.50743867	24.06056585	8.044644124	0.570112469
170.2728855	285.030984	69.70454576	31.00890063	25.39321281	6.965844013	0.640834013
170.8353508	290.7916103	69.64444575	29.41333509	27.35143741	6.659295051	0.643428766
182.9443198	284.6343871	70.06110389	34.4289038	29.5787542	10.49482227	0.645317325
178.3561326	289.7052962	70.52546925	31.36855679	25.59796097	8.713692017	0.621840228
182.4749764	286.4180939	76.44912645	29.89069691	26.77505479	6.949011308	0.63669278
183.8155997	116.9347759	105.0267009	32.83333826	29.36699945	9.785100698	0.646899858
175.3314091	120.9467086	106.143239	42.09938891	29.53339207	10.56312832	0.626346977
183.9080897	108.6171862	106.6958655	32.23827079	29.85441228	8.921442003	0.636157653
185.7848705	122.0491606	106.7848083	21.45512504	21.41274856	8.574534145	0.640165451
179.3266196	114.6398212	108.9473476	28.5566995	27.68653961	7.386517159	0.644083228
184.3488708	113.3094773	110.9796404	26.16989041	27.05719173	7.376890533	0.640902061
183.7220321	118.6076656	111.1279926	33.65727784	26.77220244	8.133005931	0.645891218
185.3239511	110.934797	115.5370775	25.15631394	30.98826517	8.039884039	0.619683706
180.532697	114.9047784	118.2700623	37.56772124	30.1182885	9.702535483	0.658418756
205.4431077	36.55093066	169.0234617	39.41831568	28.27354011	8.017877527	0.641733985
204.2241838	26.53851386	169.03692	37.74427972	30.89183896	8.406828972	0.641951755
194.2982952	36.7635434	173.3777	46.18639079	31.56778498	8.44709783	0.637619389
203.4426955	30.18438725	175.8395711	26.56224259	31.93986768	7.228551679	0.635267978
199.2315151	32.66336746	176.5062571	22.10250614	30.17787259	8.438284547	0.642198682
199.8767977	27.49350427	177.2847179	25.24786278	30.63833168	7.082670844	0.63443114
199.1791819	31.59008885	180.9765257	23.1095434	29.12487445	8.362035401	0.640414347
172.1978354	117.7731252	62.7078548	21.88671244	19.61077825	7.097841374	0.603832653
185.1777326	119.4628126	65.01967714	30.17842185	24.79026155	9.703621658	0.649464726
170.7777331	113.7676845	65.61191381	18.13320992	22.67467085	7.769265599	0.654676141
185.7109946	109.9423753	68.49287131	41.46508622	28.04389508	7.77357459	0.640659749
172.9037842	119.7537038	72.55358407	33.91230676	21.87903251	6.129096818	0.617605457
177.5397841	111.3899569	71.93588026	39.32022764	29.02156072	8.255027025	0.646366091
191.7065463	27.35355376	106.834348	24.69203053	29.15456886	7.314301353	0.637315223
193.3703523	31.71240603	108.0954603	24.94705945	27.09663311	6.663469832	0.655955907
208.1718707	38.12761207	108.4065172	25.79061663	25.11946	6.727743023	0.651830103
193.3265618	27.74794396	111.0271234	22.52101513	31.81007114	8.014002039	0.616820367
192.3791437	24.02109743	112.8611449	28.52400349	29.82180506	7.107827229	0.638498793
194.7188244	37.99557784	113.6130725	28.85750284	24.86686223	8.271600349	0.632825007
200.9846381	39.21829572	113.5729883	28.56977791	26.41773159	8.274166505	0.650768081
193.4487149	30.89468777	114.1510665	24.58740328	28.95473236	7.855023942	0.612222548
204.5566713	26.71746759	115.4697454	31.07429266	29.3144526	7.833352758	0.661614115
192.005064	35.44690465	117.3774502	25.85600866	28.94392291	8.55485362	0.657904809
195.2986262	35.97728313	120.5231183	25.31325481	26.15779464	8.260868066	0.645155304
175.860849	112.6070936	43.43116891	29.19100219	29.08939946	7.579040166	0.643323479
183.7033895	117.5448488	45.08199709	38.24125914	27.04642002	9.532397144	0.652419216
175.0281523	111.5964056	46.85531255	31.78052658	28.33067571	8.868818358	0.627272885
170.7714239	109.0948999	48.44547456	30.97620461	21.74172742	7.489427657	0.625122266
172.6620198	117.28731	49.09150163	30.09995141	24.35938341	7.182555011	0.63601258
173.5351985	123.4557752	49.67693435	33.565729	26.03991566	8.672543553	0.649961079
171.8368943	114.5553397	52.31738481	36.67185042	25.09120127	7.596707349	0.62973357
184.2624881	109.4094334	52.68951018	30.83888135	27.73429526	8.933226509	0.622702613
179.9749227	113.1553912	54.73089668	22.84797528	21.99472392	8.513073918	0.576357925
174.9708708	108.6179779	55.45323247	30.12610822	24.21215135	9.503618437	0.623345252
172.0897784	121.1563855	55.51862334	30.48576439	27.250535	8.655427387	0.636594834
183.0905595	118.3751747	56.15573418	28.41283704	23.45093842	8.250093536	0.629368519
184.771729	112.1565581	55.78452176	24.48931524	28.08093808	9.069225516	0.628358316
179.7219115	107.7882045	56.53910756	14.10506087	21.08191888	8.605320692	0.578316348
173.9179034	113.6690908	57.99912025	25.99333193	19.51534116	8.624693125	0.602535649
198.5679256	38.34615761	86.27118627	30.57731323	27.38351948	9.019005637	0.639679073
199.2423047	35.60450654	92.06069507	30.00186336	27.078269	9.155758514	0.65198326
195.0901271	38.68092029	93.0303705	24.69203053	27.06863544	7.508539864	0.622431003
200.0647315	39.81578599	94.0408249	18.48632688	28.14312528	8.406025512	0.639464156
197.0700941	38.13424926	97.44570506	24.1885119	27.36812165	6.807230124	0.641877608
199.3280427	31.77034773	99.86164104	26.19604722	26.59755137	8.013129179	0.628119383
195.1462585	37.54576431	43.91779337	30.15880424	22.23978778	7.683732914	0.656820687
205.2904246	38.81533996	44.19489649	25.33287242	29.3200754	7.553838478	0.630477226
206.6141166	30.49857404	47.12358157	32.14672195	28.46632988	8.431114666	0.650915226
202.6746491	38.34538106	47.2396948	26.03256714	27.84951299	7.137422225	0.607363814
206.2312072	35.41206518	47.85816341	20.76850873	30.3400565	7.915506709	0.615365911
202.6441577	33.1318545	48.84158123	26.20258642	27.55384514	10.41929141	0.654512248
193.3336584	32.25441155	51.65098312	26.72572266	25.22679567	9.17977018	0.607168794
196.8094434	24.68042897	52.09844388	28.07933768	25.37795223	8.911909711	0.623824172
196.9593006	30.17209368	51.83430169	37.0642026	24.67245564	8.822345766	0.651968908
201.4061362	36.63695729	51.94022311	30.15880424	26.80423898	7.914801104	0.64418952
191.5280332	27.66765657	54.69076402	31.95054586	25.74544328	8.444075384	0.638748568
197.9977601	38.80061518	55.57271506	28.87058125	26.03630451	7.87878476	0.613327659
172.8828915	109.1695023	84.42253762	31.63666411	28.61929474	9.224070616	0.656855237
180.1744662	122.9120813	84.79274919	36.21410621	27.89252493	10.46170423	0.655868774
172.6046623	118.8445189	86.300086	38.39820002	23.72025834	7.000914877	0.634682429
183.9426752	109.483435	86.15796787	31.74783057	25.44201488	6.84769772	0.625711098
170.69636	112.79948	86.6446	30.57077403	26.82777939	8.957142993	0.642627736
185.9781375	123.203189	88.24381904	31.87207542	24.32852012	10.26025663	0.637702296
185.1657487	114.3355745	88.75268607	26.95459477	28.32256325	8.883584122	0.63952843
176.7822941	122.7956345	90.15096218	26.45761534	22.94159457	8.641699415	0.622674575
